PRODUCT_A,PRODUCT_B,OCCURRENCES,SUPPORT_A,SUPPORT_AB,SUPPORT_B,CONFIDENCE,LIFT_RATIO
Tables,Headset,40,0.029117470482289375,0.0040024014408645186,0.01280768461076646,0.1374570446735395,10.732388316151201
Labels,Scissors,39,0.03642185311186712,0.003902341404842906,0.012207324394636782,0.10714285714285715,8.776932084309134
Xerox,Pins,39,0.0849509705823494,0.003902341404842906,0.005003001801080648,0.04593639575971732,9.181766784452298
Xerox,Printers,39,0.0849509705823494,0.003902341404842906,0.006003602161296778,0.04593639575971732,7.651472320376915
XeroxPapers,Headset,39,0.03031819091454873,0.003902341404842906,0.01280768461076646,0.12871287128712872,10.049659653465348
ColourPencils,MobileCart,38,0.03352011206724034,0.0038022813688212928,0.010506303782269362,0.11343283582089553,10.796645344705047
Chairs,Copiers,37,0.0617370422253352,0.0037022213327996796,0.0068040824494696815,0.059967585089141004,8.813471255601106
LandlinePhones,Scissors,37,0.037022213327996795,0.0037022213327996796,0.012207324394636782,0.1,8.191803278688525
Xerox,Copiers,37,0.0849509705823494,0.0037022213327996796,0.0068040824494696815,0.043580683156654886,6.405078639229544
Xerox,Racks,37,0.0849509705823494,0.0037022213327996796,0.0065039023414048425,0.043580683156654886,6.70069765334783
XeroxPapers,Scissors,37,0.03031819091454873,0.0037022213327996796,0.012207324394636782,0.1221122112211221,10.003192122490937
Binders,DoorAccesories,36,0.09005403241945167,0.003602161296778067,0.005003001801080648,0.04,7.9952000000000005
Binders,Lockers,36,0.09005403241945167,0.003602161296778067,0.006003602161296778,0.04,6.6626666666666665
BindingAccessories,Clips,36,0.06233740244146488,0.003602161296778067,0.006904142485491295,0.05778491171749599,8.369600111661665
BindingAccessories,Pencils,36,0.06233740244146488,0.003602161296778067,0.008204922953772264,0.05778491171749599,7.042712289081156
Binders,Pins,35,0.09005403241945167,0.003502101260756454,0.005003001801080648,0.03888888888888889,7.7731111111111115
Binders,Racks,35,0.09005403241945167,0.003502101260756454,0.0065039023414048425,0.03888888888888889,5.97931623931624
BindingAccessories,Pins,35,0.06233740244146488,0.003502101260756454,0.005003001801080648,0.056179775280898875,11.229213483146069
Chairs,Lockers,35,0.0617370422253352,0.003502101260756454,0.006003602161296778,0.05672609400324149,9.448676391139923
Chairs,Racks,35,0.0617370422253352,0.003502101260756454,0.0065039023414048425,0.05672609400324149,8.721855130283007
ColourPencils,Highlighters,35,0.03352011206724034,0.003502101260756454,0.010606363818290974,0.1044776119402985,9.850464657842862
Labels,Highlighters,35,0.03642185311186712,0.003502101260756454,0.010606363818290974,0.09615384615384616,9.06567489114659
Labels,MobileCart,35,0.03642185311186712,0.003502101260756454,0.010506303782269362,0.09615384615384616,9.152014652014651
Xerox,OtherRoomFurnitures,35,0.0849509705823494,0.003502101260756454,0.004602761656994196,0.04122497055359246,8.95657295027398
Binders,Openers,34,0.09005403241945167,0.0034020412247348407,0.004802881729037423,0.03777777777777777,7.865648148148146
BindingAccessories,Printers,34,0.06233740244146488,0.0034020412247348407,0.006003602161296778,0.05457463884430176,9.09031567683253
Chairs,Pins,34,0.0617370422253352,0.0034020412247348407,0.005003001801080648,0.055105348460291734,11.014457050243113
Labels,Clips,34,0.03642185311186712,0.0034020412247348407,0.006904142485491295,0.09340659340659341,13.52906513776079
LandlinePhones,Keyboard,34,0.037022213327996795,0.0034020412247348407,0.010006003602161296,0.0918918918918919,9.183675675675676
XeroxPapers,Mats,33,0.03031819091454873,0.003301981188713228,0.015709425655393235,0.10891089108910891,6.932837232767863
Binders,PowerCenter,32,0.09005403241945167,0.003201921152691615,0.004402641584950971,0.035555555555555556,8.075959595959596
BindingAccessories,Copiers,32,0.06233740244146488,0.003201921152691615,0.0068040824494696815,0.051364365971107544,7.5490510811066
Chairs,Printers,32,0.0617370422253352,0.003201921152691615,0.006003602161296778,0.05186385737439222,8.63878984332793
StorageBox,Pencils,32,0.03682209325595357,0.003201921152691615,0.008204922953772264,0.08695652173913043,10.598091198303287
StorageBox,Speaker,32,0.03682209325595357,0.003201921152691615,0.008204922953772264,0.08695652173913043,10.598091198303287
Xerox,DoorAccesories,32,0.0849509705823494,0.003201921152691615,0.005003001801080648,0.037691401648998826,7.533757361601886
Xerox,RubberBand,32,0.0849509705823494,0.003201921152691615,0.003902341404842906,0.037691401648998826,9.65866328410498
Xerox,Staples,32,0.0849509705823494,0.003201921152691615,0.004602761656994196,0.037691401648998826,8.188866697393355
BindingAccessories,Lockers,31,0.06233740244146488,0.003101861116670002,0.006003602161296778,0.04975922953451043,8.288228999464954
BindingAccessories,Racks,31,0.06233740244146488,0.003101861116670002,0.0065039023414048425,0.04975922953451043,7.650672922583035
BindingAccessories,RubberBand,31,0.06233740244146488,0.003101861116670002,0.003902341404842906,0.04975922953451043,12.75112153763839
Labels,Keyboard,31,0.03642185311186712,0.003101861116670002,0.010006003602161296,0.08516483516483517,8.511373626373627
LandlinePhones,Copiers,31,0.037022213327996795,0.003101861116670002,0.0068040824494696815,0.08378378378378379,12.3137519872814
Binders,Chalk,30,0.09005403241945167,0.003001801080648389,0.004402641584950971,0.03333333333333333,7.57121212121212
Binders,OtherRoomFurnitures,30,0.09005403241945167,0.003001801080648389,0.004602761656994196,0.03333333333333333,7.242028985507247
Binders,Staples,30,0.09005403241945167,0.003001801080648389,0.004602761656994196,0.03333333333333333,7.242028985507247
ColourPencils,Keyboard,30,0.03352011206724034,0.003001801080648389,0.010006003602161296,0.08955223880597016,8.949850746268659
ColourPencils,Speaker,30,0.03352011206724034,0.003001801080648389,0.008204922953772264,0.08955223880597016,10.914452129595922
LandlinePhones,Clips,30,0.037022213327996795,0.003001801080648389,0.006904142485491295,0.08108108108108109,11.743830787309049
Xerox,MemoryCard,30,0.0849509705823494,0.003001801080648389,0.004202521512907745,0.0353356890459364,8.408211341073532
XeroxPapers,Keyboard,30,0.03031819091454873,0.003001801080648389,0.010006003602161296,0.09900990099009901,9.895049504950496
Chairs,Chalk,29,0.0617370422253352,0.002901741044626776,0.004402641584950971,0.04700162074554295,10.675777221158095
XeroxPapers,Highlighters,29,0.03031819091454873,0.002901741044626776,0.010606363818290974,0.0957095709570957,9.023787284388817
Binders,MemoryCard,28,0.09005403241945167,0.002801681008605163,0.004202521512907745,0.031111111111111107,7.402962962962961
BindingAccessories,DoorAccesories,28,0.06233740244146488,0.002801681008605163,0.005003001801080648,0.0449438202247191,8.983370786516854
Chairs,OtherRoomFurnitures,28,0.0617370422253352,0.002801681008605163,0.004602761656994196,0.04538087520259319,9.859488408146008
ColourPencils,Clips,28,0.03352011206724034,0.002801681008605163,0.006904142485491295,0.08358208955223881,12.106078304131517
Labels,Speaker,28,0.03642185311186712,0.002801681008605163,0.008204922953772264,0.07692307692307693,9.375234521575985
LandlinePhones,Speaker,28,0.037022213327996795,0.002801681008605163,0.008204922953772264,0.07567567567567568,9.223203691496375
StorageBox,Clips,28,0.03682209325595357,0.002801681008605163,0.006904142485491295,0.07608695652173912,11.020478890989287
StorageBox,Printers,28,0.03682209325595357,0.002801681008605163,0.006003602161296778,0.07608695652173912,12.673550724637678
Tables,Keyboard,28,0.029117470482289375,0.002801681008605163,0.010006003602161296,0.09621993127147765,9.616219931271477
Xerox,PowerCenter,28,0.0849509705823494,0.002801681008605163,0.004402641584950971,0.03297997644287397,7.490951922047327
Binders,Refrigerators,27,0.09005403241945167,0.0027016209725835502,0.002901741044626776,0.03,10.338620689655173
Labels,Racks,27,0.03642185311186712,0.0027016209725835502,0.0065039023414048425,0.07417582417582419,11.404818258664415
Tables,Pencils,27,0.029117470482289375,0.0027016209725835502,0.008204922953772264,0.09278350515463918,11.308272567261755
Tables,Speaker,27,0.029117470482289375,0.0027016209725835502,0.008204922953772264,0.09278350515463918,11.308272567261755
Xerox,Refrigerators,27,0.0849509705823494,0.0027016209725835502,0.002901741044626776,0.03180212014134276,10.959668575606191
BindingAccessories,BluRayDisc,26,0.06233740244146488,0.002601560936561937,0.003902341404842906,0.04173354735152488,10.694489031567683
BindingAccessories,Openers,26,0.06233740244146488,0.002601560936561937,0.004802881729037423,0.04173354735152488,8.689272338148744
BindingAccessories,OtherRoomFurnitures,26,0.06233740244146488,0.002601560936561937,0.004602761656994196,0.04173354735152488,9.067066787633472
Chairs,MemoryCard,26,0.0617370422253352,0.002601560936561937,0.004202521512907745,0.04213938411669368,10.027166782434204
ColourPencils,Pencils,26,0.03352011206724034,0.002601560936561937,0.008204922953772264,0.07761194029850746,9.459191845649798
LandlinePhones,Pencils,26,0.037022213327996795,0.002601560936561937,0.008204922953772264,0.07027027027027027,8.564403427818062
LandlinePhones,Printers,26,0.037022213327996795,0.002601560936561937,0.006003602161296778,0.07027027027027027,11.704684684684684
StorageBox,Copiers,26,0.03682209325595357,0.002601560936561937,0.0068040824494696815,0.07065217391304347,10.383791560102301
Tables,Racks,26,0.029117470482289375,0.002601560936561937,0.0065039023414048425,0.08934707903780069,13.73745704467354
Xerox,Chalk,26,0.0849509705823494,0.002601560936561937,0.004402641584950971,0.030624263839811545,6.9558839276153765
Binders,Library,25,0.09005403241945167,0.002501500900540324,0.0043025815489293575,0.027777777777777776,6.456072351421189
BindingAccessories,Staples,25,0.06233740244146488,0.002501500900540324,0.004602761656994196,0.04012841091492777,8.718333449647568
Chairs,DoorAccesories,25,0.0617370422253352,0.002501500900540324,0.005003001801080648,0.040518638573743916,8.098865478119935
LandlinePhones,Racks,25,0.037022213327996795,0.002501500900540324,0.0065039023414048425,0.06756756756756757,10.388773388773389
Tables,Clips,25,0.029117470482289375,0.002501500900540324,0.006904142485491295,0.08591065292096219,12.443348772349218
Xerox,BluRayDisc,25,0.0849509705823494,0.002501500900540324,0.003902341404842906,0.029446407538280327,7.545830690707015
Xerox,Library,25,0.0849509705823494,0.002501500900540324,0.0043025815489293575,0.029446407538280327,6.843892952036596
Binders,BluRayDisc,24,0.09005403241945167,0.0024014408645187113,0.003902341404842906,0.02666666666666667,6.833504273504274
Binders,HardDrive,24,0.09005403241945167,0.0024014408645187113,0.003001801080648389,0.02666666666666667,8.883555555555557
BindingAccessories,Chalk,24,0.06233740244146488,0.0024014408645187113,0.004402641584950971,0.03852327447833066,8.75003648037356
Chairs,Openers,24,0.0617370422253352,0.0024014408645187113,0.004802881729037423,0.03889789303079417,8.098865478119935
ColourPencils,Copiers,24,0.03352011206724034,0.0024014408645187113,0.0068040824494696815,0.07164179104477612,10.529236172080774
Labels,Lockers,24,0.03642185311186712,0.0024014408645187113,0.006003602161296778,0.06593406593406594,10.982417582417582
Labels,Pencils,24,0.03642185311186712,0.0024014408645187113,0.008204922953772264,0.06593406593406594,8.035915304207986
LandlinePhones,DoorAccesories,24,0.037022213327996795,0.0024014408645187113,0.005003001801080648,0.06486486486486487,12.965189189189191
LandlinePhones,Lockers,24,0.037022213327996795,0.0024014408645187113,0.006003602161296778,0.06486486486486487,10.804324324324325
XeroxPapers,Clips,24,0.03031819091454873,0.0024014408645187113,0.006904142485491295,0.07920792079207921,11.472521165159995
XeroxPapers,Speaker,24,0.03031819091454873,0.0024014408645187113,0.008204922953772264,0.07920792079207921,9.653706834098044
BindingAccessories,PowerCenter,23,0.06233740244146488,0.002301380828497098,0.004402641584950971,0.03691813804173354,8.38545162702466
Chairs,Library,23,0.0617370422253352,0.002301380828497098,0.0043025815489293575,0.03727714748784441,8.663902604500397
Chairs,Staples,23,0.0617370422253352,0.002301380828497098,0.004602761656994196,0.03727714748784441,8.098865478119935
StorageBox,DoorAccesories,23,0.03682209325595357,0.002301380828497098,0.005003001801080648,0.0625,12.492500000000001
StorageBox,Pins,23,0.03682209325595357,0.002301380828497098,0.005003001801080648,0.0625,12.492500000000001
Tables,Highlighters,23,0.029117470482289375,0.002301380828497098,0.010606363818290974,0.07903780068728522,7.451922453478571
Xerox,Cases,23,0.0849509705823494,0.002301380828497098,0.003201921152691615,0.027090694935217905,8.460762661955242
Xerox,Openers,23,0.0849509705823494,0.002301380828497098,0.004802881729037423,0.027090694935217905,5.640508441303495
XeroxPapers,Lockers,23,0.03031819091454873,0.002301380828497098,0.006003602161296778,0.0759075907590759,12.643674367436741
XeroxPapers,Pencils,23,0.03031819091454873,0.002301380828497098,0.008204922953772264,0.0759075907590759,9.251469049343957
XeroxPapers,Printers,23,0.03031819091454873,0.002301380828497098,0.006003602161296778,0.0759075907590759,12.643674367436741
Binders,Trays,22,0.09005403241945167,0.0022013207924754855,0.003201921152691615,0.024444444444444446,7.634305555555556
StorageBox,Racks,22,0.03682209325595357,0.0022013207924754855,0.0065039023414048425,0.05978260869565218,9.191806020066892
Xerox,DVD,22,0.0849509705823494,0.0022013207924754855,0.003201921152691615,0.025912838633686694,8.092903415783276
Binders,CD,21,0.09005403241945167,0.0021012607564538724,0.002501500900540324,0.023333333333333334,9.327733333333335
Binders,Cases,21,0.09005403241945167,0.0021012607564538724,0.003201921152691615,0.023333333333333334,7.287291666666667
Binders,Crayons,21,0.09005403241945167,0.0021012607564538724,0.003001801080648389,0.023333333333333334,7.7731111111111115
Binders,RubberBand,21,0.09005403241945167,0.0021012607564538724,0.003902341404842906,0.023333333333333334,5.97931623931624
BindingAccessories,MemoryCard,21,0.06233740244146488,0.0021012607564538724,0.004202521512907745,0.033707865168539325,8.020866773675762
BindingAccessories,StorageBins,21,0.06233740244146488,0.0021012607564538724,0.003201921152691615,0.033707865168539325,10.527387640449438
Chairs,PowerCenter,21,0.0617370422253352,0.0021012607564538724,0.004402641584950971,0.0340356564019449,7.730735229114484
Chairs,RubberBand,21,0.0617370422253352,0.0021012607564538724,0.003902341404842906,0.0340356564019449,8.721855130283007
ColourPencils,Lockers,21,0.03352011206724034,0.0021012607564538724,0.006003602161296778,0.06268656716417911,10.441492537313435
ColourPencils,Racks,21,0.03352011206724034,0.0021012607564538724,0.0065039023414048425,0.06268656716417911,9.638300803673939
Labels,Copiers,21,0.03642185311186712,0.0021012607564538724,0.0068040824494696815,0.0576923076923077,8.479072398190047
StorageBox,Chalk,21,0.03682209325595357,0.0021012607564538724,0.004402641584950971,0.05706521739130435,12.961585968379445
Tables,Lockers,21,0.029117470482289375,0.0021012607564538724,0.006003602161296778,0.07216494845360824,12.020274914089345
Xerox,HardDrive,21,0.0849509705823494,0.0021012607564538724,0.003001801080648389,0.02473498233215548,8.240047114252063
XeroxPapers,Copiers,21,0.03031819091454873,0.0021012607564538724,0.0068040824494696815,0.06930693069306931,10.186080372743158
Binders,DVD,20,0.09005403241945167,0.0020012007204322593,0.003201921152691615,0.02222222222222222,6.940277777777777
Labels,OtherRoomFurnitures,20,0.03642185311186712,0.0020012007204322593,0.004602761656994196,0.05494505494505495,11.937410415671287
StorageBox,OtherRoomFurnitures,20,0.03682209325595357,0.0020012007204322593,0.004602761656994196,0.05434782608695652,11.80765595463138
StorageBox,PowerCenter,20,0.03682209325595357,0.0020012007204322593,0.004402641584950971,0.05434782608695652,12.344367588932805
Tables,Printers,20,0.029117470482289375,0.0020012007204322593,0.006003602161296778,0.06872852233676975,11.447880870561281
Xerox,Trays,20,0.0849509705823494,0.0020012007204322593,0.003201921152691615,0.023557126030624265,7.357184923439341
XeroxPapers,DoorAccesories,20,0.03031819091454873,0.0020012007204322593,0.005003001801080648,0.066006600660066,13.193399339933993
Binders,SignalBooster,19,0.09005403241945167,0.0019011406844106464,0.002901741044626776,0.021111111111111112,7.275325670498084
BindingAccessories,TravelDrive,19,0.06233740244146488,0.0019011406844106464,0.002301380828497098,0.030497592295345103,13.251866843464303
Chairs,BluRayDisc,19,0.0617370422253352,0.0019011406844106464,0.003902341404842906,0.03079416531604538,7.891202260732244
ColourPencils,Pins,19,0.03352011206724034,0.0019011406844106464,0.005003001801080648,0.056716417910447764,11.3364776119403
Labels,Cases,19,0.03642185311186712,0.0019011406844106464,0.003201921152691615,0.0521978021978022,16.3020260989011
Labels,MemoryCard,19,0.03642185311186712,0.0019011406844106464,0.004202521512907745,0.0521978021978022,12.420591313448456
Labels,Pins,19,0.03642185311186712,0.0019011406844106464,0.005003001801080648,0.0521978021978022,10.433296703296705
Labels,Printers,19,0.03642185311186712,0.0019011406844106464,0.006003602161296778,0.0521978021978022,8.69441391941392
StorageBox,Staples,19,0.03682209325595357,0.0019011406844106464,0.004602761656994196,0.051630434782608696,11.217273156899811
Tables,Openers,19,0.029117470482289375,0.0019011406844106464,0.004802881729037423,0.06529209621993128,13.594358533791524
Xerox,TableAccessories,19,0.0849509705823494,0.0019011406844106464,0.002801681008605163,0.02237926972909305,7.987800774019855
Binders,StorageBins,18,0.09005403241945167,0.0018010806483890335,0.003201921152691615,0.02,6.24625
Binders,TableAccessories,18,0.09005403241945167,0.0018010806483890335,0.002801681008605163,0.02,7.138571428571429
BindingAccessories,Crayons,18,0.06233740244146488,0.0018010806483890335,0.003001801080648389,0.028892455858747994,9.625040128410914
BindingAccessories,TableAccessories,18,0.06233740244146488,0.0018010806483890335,0.002801681008605163,0.028892455858747994,10.31254299472598
Chairs,Refrigerators,18,0.0617370422253352,0.0018010806483890335,0.002901741044626776,0.029173419773095625,10.053764041804058
ColourPencils,Printers,18,0.03352011206724034,0.0018010806483890335,0.006003602161296778,0.053731343283582096,8.949850746268657
LandlinePhones,OtherRoomFurnitures,18,0.037022213327996795,0.0018010806483890335,0.004602761656994196,0.04864864864864865,10.569447708578144
StorageBox,Lockers,18,0.03682209325595357,0.0018010806483890335,0.006003602161296778,0.04891304347826087,8.147282608695653
StorageBox,MemoryCard,18,0.03682209325595357,0.0018010806483890335,0.004202521512907745,0.04891304347826087,11.638975155279503
Tables,RubberBand,18,0.029117470482289375,0.0018010806483890335,0.003902341404842906,0.061855670103092786,15.850911974623315
Xerox,StorageBins,18,0.0849509705823494,0.0018010806483890335,0.003201921152691615,0.02120141342756184,6.621466431095407
XeroxPapers,Racks,18,0.03031819091454873,0.0018010806483890335,0.0065039023414048425,0.0594059405940594,9.133891850723534
Chairs,Cases,17,0.0617370422253352,0.0017010206123674204,0.003201921152691615,0.027552674230145867,8.60504457050243
Chairs,HardDrive,17,0.0617370422253352,0.0017010206123674204,0.003001801080648389,0.027552674230145867,9.178714208535926
Chairs,TableAccessories,17,0.0617370422253352,0.0017010206123674204,0.002801681008605163,0.027552674230145867,9.83433665200278
ColourPencils,MemoryCard,17,0.03352011206724034,0.0017010206123674204,0.004202521512907745,0.050746268656716415,12.075195451314853
ColourPencils,Refrigerators,17,0.03352011206724034,0.0017010206123674204,0.002901741044626776,0.050746268656716415,17.48821410190427
Labels,Staples,17,0.03642185311186712,0.0017010206123674204,0.004602761656994196,0.046703296703296704,10.146798853320593
LandlinePhones,Chalk,17,0.037022213327996795,0.0017010206123674204,0.004402641584950971,0.04594594594594595,10.435995085995085
LandlinePhones,Openers,17,0.037022213327996795,0.0017010206123674204,0.004802881729037423,0.04594594594594595,9.566328828828828
LandlinePhones,Pins,17,0.037022213327996795,0.0017010206123674204,0.005003001801080648,0.04594594594594595,9.183675675675676
LandlinePhones,Staples,17,0.037022213327996795,0.0017010206123674204,0.004602761656994196,0.04594594594594595,9.982256169212691
StorageBox,BluRayDisc,17,0.03682209325595357,0.0017010206123674204,0.003902341404842906,0.04619565217391304,11.83793199554069
Xerox,ReplacementBelts,17,0.0849509705823494,0.0017010206123674204,0.0022013207924754855,0.020023557126030624,9.096155905343183
XeroxPapers,Chalk,17,0.03031819091454873,0.0017010206123674204,0.004402641584950971,0.0561056105610561,12.74362436243624
Binders,Charger,16,0.09005403241945167,0.0016009605763458075,0.0022013207924754855,0.017777777777777778,8.075959595959596
Binders,TravelDrive,16,0.09005403241945167,0.0016009605763458075,0.002301380828497098,0.017777777777777778,7.724830917874397
BindingAccessories,Cases,16,0.06233740244146488,0.0016009605763458075,0.003201921152691615,0.025682182985553772,8.020866773675763
BindingAccessories,HardDrive,16,0.06233740244146488,0.0016009605763458075,0.003001801080648389,0.025682182985553772,8.555591225254146
BindingAccessories,Library,16,0.06233740244146488,0.0016009605763458075,0.0043025815489293575,0.025682182985553772,5.969017133898242
BindingAccessories,Trays,16,0.06233740244146488,0.0016009605763458075,0.003201921152691615,0.025682182985553772,8.020866773675763
Chairs,CD,16,0.0617370422253352,0.0016009605763458075,0.002501500900540324,0.02593192868719611,10.366547811993517
Chairs,SignalBooster,16,0.0617370422253352,0.0016009605763458075,0.002901741044626776,0.02593192868719611,8.936679148270272
ColourPencils,CD,16,0.03352011206724034,0.0016009605763458075,0.002501500900540324,0.04776119402985075,19.093014925373136
ColourPencils,Cases,16,0.03352011206724034,0.0016009605763458075,0.003201921152691615,0.04776119402985075,14.91641791044776
Labels,RubberBand,16,0.03642185311186712,0.0016009605763458075,0.003902341404842906,0.04395604395604396,11.264018033248803
LandlinePhones,BluRayDisc,16,0.037022213327996795,0.0016009605763458075,0.003902341404842906,0.043243243243243246,11.081358281358282
LandlinePhones,MemoryCard,16,0.037022213327996795,0.0016009605763458075,0.004202521512907745,0.043243243243243246,10.28983268983269
LandlinePhones,PowerCenter,16,0.037022213327996795,0.0016009605763458075,0.004402641584950971,0.043243243243243246,9.822113022113022
LandlinePhones,Refrigerators,16,0.037022213327996795,0.0016009605763458075,0.002901741044626776,0.043243243243243246,14.902516309412862
StorageBox,Crayons,16,0.03682209325595357,0.0016009605763458075,0.003001801080648389,0.043478260869565216,14.484057971014492
StorageBox,Refrigerators,16,0.03682209325595357,0.0016009605763458075,0.002901741044626776,0.043478260869565216,14.983508245877061
StorageBox,RubberBand,16,0.03682209325595357,0.0016009605763458075,0.003902341404842906,0.043478260869565216,11.141583054626532
Tables,Charger,16,0.029117470482289375,0.0016009605763458075,0.0022013207924754855,0.054982817869415807,24.97719462667916
Tables,Copiers,16,0.029117470482289375,0.0016009605763458075,0.0068040824494696815,0.054982817869415807,8.080857085102082
Tables,DoorAccesories,16,0.029117470482289375,0.0016009605763458075,0.005003001801080648,0.054982817869415807,10.989965635738832
Xerox,CD,16,0.0849509705823494,0.0016009605763458075,0.002501500900540324,0.018845700824499413,7.533757361601886
Xerox,Crayons,16,0.0849509705823494,0.0016009605763458075,0.003001801080648389,0.018845700824499413,6.278131134668238
Xerox,InkjetCards,16,0.0849509705823494,0.0016009605763458075,0.0020012007204322593,0.018845700824499413,9.417196702002357
Xerox,MobileTrackball,16,0.0849509705823494,0.0016009605763458075,0.0020012007204322593,0.018845700824499413,9.417196702002357
Binders,PowerBank,15,0.09005403241945167,0.0015009005403241946,0.0020012007204322593,0.016666666666666666,8.328333333333333
Binders,ReplacementBelts,15,0.09005403241945167,0.0015009005403241946,0.0022013207924754855,0.016666666666666666,7.57121212121212
BindingAccessories,DVD,15,0.06233740244146488,0.0015009005403241946,0.003201921152691615,0.024077046548956663,7.519562600321028
Chairs,ReplacementBelts,15,0.0617370422253352,0.0015009005403241946,0.0022013207924754855,0.024311183144246355,11.043907470163548
Chairs,StorageBins,15,0.0617370422253352,0.0015009005403241946,0.003201921152691615,0.024311183144246355,7.59268638573744
Chairs,Trays,15,0.0617370422253352,0.0015009005403241946,0.003201921152691615,0.024311183144246355,7.59268638573744
ColourPencils,BluRayDisc,15,0.03352011206724034,0.0015009005403241946,0.003902341404842906,0.04477611940298508,11.474167623421355
ColourPencils,Library,15,0.03352011206724034,0.0015009005403241946,0.0043025815489293575,0.04477611940298508,10.406803193335648
ColourPencils,Openers,15,0.03352011206724034,0.0015009005403241946,0.004802881729037423,0.04477611940298508,9.322761194029852
Labels,BluRayDisc,15,0.03642185311186712,0.0015009005403241946,0.003902341404842906,0.041208791208791215,10.560016906170754
Labels,Library,15,0.03642185311186712,0.0015009005403241946,0.0043025815489293575,0.041208791208791215,9.577689752108359
Labels,PowerCenter,15,0.03642185311186712,0.0015009005403241946,0.004402641584950971,0.041208791208791215,9.360014985014985
LandlinePhones,Cases,15,0.037022213327996795,0.0015009005403241946,0.003201921152691615,0.04054054054054054,12.661317567567568
LandlinePhones,Library,15,0.037022213327996795,0.0015009005403241946,0.0043025815489293575,0.04054054054054054,9.42237586423633
StorageBox,Openers,15,0.03682209325595357,0.0015009005403241946,0.004802881729037423,0.04076086956521739,8.486752717391305
StorageBox,StorageBins,15,0.03682209325595357,0.0015009005403241946,0.003201921152691615,0.04076086956521739,12.730129076086957
StorageBox,Trays,15,0.03682209325595357,0.0015009005403241946,0.003201921152691615,0.04076086956521739,12.730129076086957
Tables,Chalk,15,0.029117470482289375,0.0015009005403241946,0.004402641584950971,0.05154639175257732,11.708059981255856
Xerox,Charger,15,0.0849509705823494,0.0015009005403241946,0.0022013207924754855,0.0176678445229682,8.02601991647928
Xerox,PencilBox,15,0.0849509705823494,0.0015009005403241946,0.0019011406844106464,0.0176678445229682,9.293286219081272
Xerox,Pinpad,15,0.0849509705823494,0.0015009005403241946,0.0018010806483890335,0.0176678445229682,9.80957989791912
Xerox,PowerBank,15,0.0849509705823494,0.0015009005403241946,0.0020012007204322593,0.0176678445229682,8.828621908127209
XeroxPapers,MemoryCard,15,0.03031819091454873,0.0015009005403241946,0.004202521512907745,0.04950495049504951,11.77982083922678
XeroxPapers,Staples,15,0.03031819091454873,0.0015009005403241946,0.004602761656994196,0.04950495049504951,10.755488592337496
Binders,PencilBox,14,0.09005403241945167,0.0014008405043025814,0.0019011406844106464,0.015555555555555553,8.18222222222222
Binders,Router,14,0.09005403241945167,0.0014008405043025814,0.0018010806483890335,0.015555555555555553,8.63679012345679
BindingAccessories,InkjetCards,14,0.06233740244146488,0.0014008405043025814,0.0020012007204322593,0.02247191011235955,11.229213483146067
BindingAccessories,PencilBox,14,0.06233740244146488,0.0014008405043025814,0.0019011406844106464,0.02247191011235955,11.820224719101123
BindingAccessories,PowerStrip,14,0.06233740244146488,0.0014008405043025814,0.0018010806483890335,0.02247191011235955,12.476903870162296
BindingAccessories,Refrigerators,14,0.06233740244146488,0.0014008405043025814,0.002901741044626776,0.02247191011235955,7.744285160790391
Chairs,DVD,14,0.0617370422253352,0.0014008405043025814,0.003201921152691615,0.022690437601296597,7.086507293354943
Chairs,InkjetCards,14,0.0617370422253352,0.0014008405043025814,0.0020012007204322593,0.022690437601296597,11.33841166936791
Chairs,PencilBox,14,0.0617370422253352,0.0014008405043025814,0.0019011406844106464,0.022690437601296597,11.93517017828201
Chairs,StapleRemover,14,0.0617370422253352,0.0014008405043025814,0.0018010806483890335,0.022690437601296597,12.598235188186566
ColourPencils,DoorAccesories,14,0.03352011206724034,0.0014008405043025814,0.005003001801080648,0.041791044776119404,8.353194029850748
ColourPencils,OtherRoomFurnitures,14,0.03352011206724034,0.0014008405043025814,0.004602761656994196,0.041791044776119404,9.079558728098638
ColourPencils,PowerCenter,14,0.03352011206724034,0.0014008405043025814,0.004402641584950971,0.041791044776119404,9.49226594301221
ColourPencils,Staples,14,0.03352011206724034,0.0014008405043025814,0.004602761656994196,0.041791044776119404,9.079558728098638
ColourPencils,Trays,14,0.03352011206724034,0.0014008405043025814,0.003201921152691615,0.041791044776119404,13.051865671641792
Labels,Chalk,14,0.03642185311186712,0.0014008405043025814,0.004402641584950971,0.038461538461538464,8.736013986013985
Labels,Crayons,14,0.03642185311186712,0.0014008405043025814,0.003001801080648389,0.038461538461538464,12.812820512820513
LandlinePhones,RubberBand,14,0.037022213327996795,0.0014008405043025814,0.003902341404842906,0.03783783783783784,9.696188496188496
StorageBox,Library,14,0.03682209325595357,0.0014008405043025814,0.0043025815489293575,0.03804347826086956,8.842012133468149
Tables,BluRayDisc,14,0.029117470482289375,0.0014008405043025814,0.003902341404842906,0.04810996563573883,12.328487091373688
Tables,OtherRoomFurnitures,14,0.029117470482289375,0.0014008405043025814,0.004602761656994196,0.04810996563573883,10.452412968773345
Tables,PowerCenter,14,0.029117470482289375,0.0014008405043025814,0.004402641584950971,0.04810996563573883,10.927522649172131
